n1	n2	d1	d2	type	m	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
320	80	0.8	0.5	raw	1000	1000	884	1000	999	528	226	832	603	623	989	60
320	80	0.8	0.5	sig1	1000	1000	884	1000	999	528	226	832	603	623	989	60
320	80	0.8	0.5	bsln	999	999	884	999	999	528	226	832	603	623	989	60
320	80	0.8	0.5	sig2	884	884	884	884	884	528	226	818	603	623	884	60
320	80	0.8	0.5	big2	999	999	884	999	999	528	236	832	603	623	989	60
320	80	0.8	0.5	s2or	999	999	884	999	999	884	884	898	884	884	989	884
20	160	0.8	0.5	raw	1000	696	995	999	996	327	844	957	838	870	998	175
20	160	0.8	0.5	sig1	696	696	693	696	696	100	541	653	535	567	694	6
20	160	0.8	0.5	bsln	696	696	693	696	696	100	541	653	535	567	694	6
20	160	0.8	0.5	sig2	693	693	693	693	693	100	540	650	534	566	691	6
20	160	0.8	0.5	big2	696	696	693	696	696	100	541	653	535	567	694	6
20	160	0.8	0.5	s2or	696	696	693	696	696	693	694	696	694	694	696	693
40	160	0.8	0.5	raw	1000	940	995	1000	1000	358	711	931	755	789	996	109
40	160	0.8	0.5	sig1	940	940	935	940	940	314	652	871	696	730	936	58
40	160	0.8	0.5	bsln	940	940	935	940	940	314	652	871	696	730	936	58
40	160	0.8	0.5	sig2	935	935	935	935	935	314	651	867	694	728	931	58
40	160	0.8	0.5	big2	940	940	935	940	940	314	652	871	696	730	936	58
40	160	0.8	0.5	s2or	940	940	935	940	940	935	936	939	937	937	940	935
80	160	0.8	0.5	raw	1000	1000	995	1000	1000	336	560	902	688	701	989	51
80	160	0.8	0.5	sig1	1000	1000	995	1000	1000	336	560	902	688	701	989	51
80	160	0.8	0.5	bsln	1000	1000	995	1000	1000	336	560	902	688	701	989	51
80	160	0.8	0.5	sig2	995	995	995	995	995	336	560	897	688	701	984	51
80	160	0.8	0.5	big2	1000	1000	995	1000	1000	339	560	902	688	701	989	51
80	160	0.8	0.5	s2or	1000	1000	995	1000	1000	995	995	1000	995	995	1000	995
160	160	0.8	0.5	raw	1000	1000	995	1000	1000	315	325	817	541	558	978	26
160	160	0.8	0.5	sig1	1000	1000	995	1000	1000	315	325	817	541	558	978	26
160	160	0.8	0.5	bsln	1000	1000	995	1000	1000	315	325	817	541	558	978	26
160	160	0.8	0.5	sig2	995	995	995	995	995	315	325	817	541	558	974	26
160	160	0.8	0.5	big2	1000	1000	995	1000	1000	316	326	817	541	558	978	26
160	160	0.8	0.5	s2or	1000	1000	995	1000	1000	995	995	995	995	995	999	995
320	160	0.8	0.5	raw	1000	1000	995	1000	1000	277	151	714	418	432	970	17
320	160	0.8	0.5	sig1	1000	1000	995	1000	1000	277	151	714	418	432	970	17
320	160	0.8	0.5	bsln	1000	1000	995	1000	1000	277	151	714	418	432	970	17
320	160	0.8	0.5	sig2	995	995	995	995	995	277	151	714	418	432	970	17
320	160	0.8	0.5	big2	1000	1000	995	1000	1000	277	151	714	418	432	970	17
320	160	0.8	0.5	s2or	1000	1000	995	1000	1000	995	995	995	995	995	995	995
20	320	0.8	0.5	raw	1000	696	1000	1000	996	251	859	940	839	869	999	171
20	320	0.8	0.5	sig1	696	696	696	696	696	58	558	636	538	568	695	4
20	320	0.8	0.5	bsln	696	696	696	696	696	58	558	636	538	568	695	4
20	320	0.8	0.5	sig2	696	696	696	696	696	58	558	636	538	568	695	4
20	320	0.8	0.5	big2	696	696	696	696	696	58	558	636	538	568	695	4
20	320	0.8	0.5	s2or	696	696	696	696	696	696	696	696	696	696	696	696
40	320	0.8	0.5	raw	1000	940	1000	1000	1000	267	720	900	733	760	997	116
40	320	0.8	0.5	sig1	940	940	940	940	940	231	663	840	674	701	937	62
40	320	0.8	0.5	bsln	940	940	940	940	940	231	663	840	674	701	937	62
40	320	0.8	0.5	sig2	940	940	940	940	940	231	663	840	674	701	937	62
40	320	0.8	0.5	big2	940	940	940	940	940	237	663	840	674	701	937	62
40	320	0.8	0.5	s2or	940	940	940	940	940	940	940	940	940	940	940	940
80	320	0.8	0.5	raw	1000	1000	1000	1000	1000	215	571	837	632	657	988	42
80	320	0.8	0.5	sig1	1000	1000	1000	1000	1000	215	571	837	632	657	988	42
80	320	0.8	0.5	bsln	1000	1000	1000	1000	1000	215	571	837	632	657	988	42
80	320	0.8	0.5	sig2	1000	1000	1000	1000	1000	215	571	837	632	657	988	42
80	320	0.8	0.5	big2	1000	1000	1000	1000	1000	220	572	837	633	658	988	42
80	320	0.8	0.5	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
160	320	0.8	0.5	raw	1000	1000	1000	1000	1000	151	303	729	443	453	969	16
160	320	0.8	0.5	sig1	1000	1000	1000	1000	1000	151	303	729	443	453	969	16
160	320	0.8	0.5	bsln	1000	1000	1000	1000	1000	151	303	729	443	453	969	16
160	320	0.8	0.5	sig2	1000	1000	1000	1000	1000	151	303	729	443	453	969	16
160	320	0.8	0.5	big2	1000	1000	1000	1000	1000	151	303	729	443	453	969	16
160	320	0.8	0.5	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
320	320	0.8	0.5	raw	1000	1000	1000	1000	1000	115	121	554	262	275	906	3
320	320	0.8	0.5	sig1	1000	1000	1000	1000	1000	115	121	554	262	275	906	3
320	320	0.8	0.5	bsln	1000	1000	1000	1000	1000	115	121	554	262	275	906	3
320	320	0.8	0.5	sig2	1000	1000	1000	1000	1000	115	121	554	262	275	906	3
320	320	0.8	0.5	big2	1000	1000	1000	1000	1000	115	121	554	262	275	906	3
320	320	0.8	0.5	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
20	20	1	0.5	raw	1000	876	352	895	941	589	629	958	774	820	997	143
20	20	1	0.5	sig1	876	876	307	819	826	475	515	834	653	699	873	79
20	20	1	0.5	bsln	826	826	307	807	826	475	515	799	646	691	824	79
20	20	1	0.5	sig2	307	307	307	307	307	263	278	306	297	301	307	79
20	20	1	0.5	big2	826	826	307	807	826	476	519	799	646	691	824	79
20	20	1	0.5	s2or	826	826	307	807	826	519	544	800	656	697	824	307
40	20	1	0.5	raw	1000	993	352	993	942	638	459	931	751	787	995	127
40	20	1	0.5	sig1	993	993	350	990	938	632	456	924	744	780	988	123
40	20	1	0.5	bsln	938	938	350	937	938	630	456	902	740	776	938	123
40	20	1	0.5	sig2	350	350	350	350	350	333	293	350	344	348	350	119
40	20	1	0.5	big2	938	938	354	937	938	631	467	902	740	776	938	123
40	20	1	0.5	s2or	938	938	350	937	938	647	513	902	746	778	938	354
80	20	1	0.5	raw	1000	1000	352	1000	942	630	312	878	710	739	996	95
80	20	1	0.5	sig1	1000	1000	352	1000	942	630	312	878	710	739	996	95
80	20	1	0.5	bsln	942	942	352	942	942	630	312	869	709	738	942	95
80	20	1	0.5	sig2	352	352	352	352	352	345	266	352	349	351	352	95
80	20	1	0.5	big2	942	942	352	942	942	631	323	869	710	739	942	95
80	20	1	0.5	s2or	942	942	352	942	942	637	398	869	712	739	942	352
160	20	1	0.5	raw	1000	1000	352	1000	942	645	212	840	677	709	992	88
160	20	1	0.5	sig1	1000	1000	352	1000	942	645	212	840	677	709	992	88
160	20	1	0.5	bsln	942	942	352	942	942	645	212	838	677	709	942	88
160	20	1	0.5	sig2	352	352	352	352	352	349	202	352	350	351	352	88
160	20	1	0.5	big2	942	942	352	942	942	645	235	838	677	709	942	88
160	20	1	0.5	s2or	942	942	352	942	942	648	362	838	679	710	942	352
320	20	1	0.5	raw	1000	1000	352	1000	942	650	149	796	665	690	991	88
320	20	1	0.5	sig1	1000	1000	352	1000	942	650	149	796	665	690	991	88
320	20	1	0.5	bsln	942	942	352	942	942	650	149	796	665	690	942	88
320	20	1	0.5	sig2	352	352	352	352	352	351	148	352	351	351	352	88
320	20	1	0.5	big2	942	942	352	942	942	651	187	796	666	691	942	88
320	20	1	0.5	s2or	942	942	352	942	942	651	353	796	666	691	942	352
20	40	1	0.5	raw	1000	876	629	945	989	447	675	940	739	790	996	97
20	40	1	0.5	sig1	876	876	556	847	866	331	553	816	616	668	872	40
20	40	1	0.5	bsln	866	866	556	846	866	331	553	808	612	664	862	40
20	40	1	0.5	sig2	556	556	556	556	556	300	440	544	465	493	556	40
20	40	1	0.5	big2	866	866	556	846	866	331	553	808	612	664	862	40
20	40	1	0.5	s2or	866	866	556	846	866	587	669	820	703	727	862	556
40	40	1	0.5	raw	1000	993	629	997	990	448	476	906	677	726	993	64
40	40	1	0.5	sig1	993	993	625	991	983	441	469	899	670	719	986	59
40	40	1	0.5	bsln	983	983	625	983	983	441	469	896	669	718	978	59
40	40	1	0.5	sig2	625	625	625	625	625	384	410	613	527	554	625	59
40	40	1	0.5	big2	983	983	625	983	983	441	469	896	669	718	978	59
40	40	1	0.5	s2or	983	983	625	983	983	682	684	908	767	789	978	625
80	40	1	0.5	raw	1000	1000	629	1000	990	433	275	840	566	606	987	39
80	40	1	0.5	sig1	1000	1000	629	1000	990	433	275	840	566	606	987	39
80	40	1	0.5	bsln	990	990	629	990	990	433	275	840	566	606	982	39
80	40	1	0.5	sig2	629	629	629	629	629	405	268	610	497	526	629	39
80	40	1	0.5	big2	990	990	629	990	990	433	275	840	566	606	982	39
80	40	1	0.5	s2or	990	990	629	990	990	657	636	859	698	709	982	629
160	40	1	0.5	raw	1000	1000	629	1000	990	443	152	767	529	566	976	33
160	40	1	0.5	sig1	1000	1000	629	1000	990	443	152	767	529	566	976	33
160	40	1	0.5	bsln	990	990	629	990	990	443	152	767	529	566	971	33
160	40	1	0.5	sig2	629	629	629	629	629	429	152	613	497	520	629	33
160	40	1	0.5	big2	990	990	629	990	990	443	153	767	529	566	971	33
160	40	1	0.5	s2or	990	990	629	990	990	643	629	783	661	675	971	629
320	40	1	0.5	raw	1000	1000	629	1000	990	440	89	710	481	515	977	26
320	40	1	0.5	sig1	1000	1000	629	1000	990	440	89	710	481	515	977	26
320	40	1	0.5	bsln	990	990	629	990	990	440	89	710	481	515	973	26
320	40	1	0.5	sig2	629	629	629	629	629	437	89	608	470	495	629	26
320	40	1	0.5	big2	990	990	629	990	990	440	93	710	481	515	973	26
320	40	1	0.5	s2or	990	990	629	990	990	632	629	731	640	649	973	629
20	80	1	0.5	raw	1000	876	884	987	998	298	663	902	684	733	993	74
20	80	1	0.5	sig1	876	876	775	871	875	192	540	778	561	610	869	17
20	80	1	0.5	bsln	875	875	775	871	875	192	540	778	561	610	868	17
20	80	1	0.5	sig2	775	775	775	775	775	192	521	713	540	580	772	17
20	80	1	0.5	big2	875	875	775	871	875	192	540	778	561	610	868	17
20	80	1	0.5	s2or	875	875	775	871	875	775	794	840	796	805	871	775
40	80	1	0.5	raw	1000	993	884	1000	999	253	455	833	564	596	988	41
40	80	1	0.5	sig1	993	993	878	993	992	248	448	826	557	589	981	37
40	80	1	0.5	bsln	992	992	878	992	992	248	448	826	557	589	980	37
40	80	1	0.5	sig2	878	878	878	878	878	247	436	767	536	566	871	37
40	80	1	0.5	big2	992	992	878	992	992	249	448	826	557	589	980	37
40	80	1	0.5	s2or	992	992	878	992	992	879	890	937	899	901	987	878
80	80	1	0.5	raw	1000	1000	884	1000	999	202	217	706	396	426	954	22
80	80	1	0.5	sig1	1000	1000	884	1000	999	202	217	706	396	426	954	22
80	80	1	0.5	bsln	999	999	884	999	999	202	217	706	396	426	954	22
80	80	1	0.5	sig2	884	884	884	884	884	202	217	683	393	421	868	22
80	80	1	0.5	big2	999	999	884	999	999	202	217	706	396	426	954	22
80	80	1	0.5	s2or	999	999	884	999	999	884	884	907	887	889	970	884
160	80	1	0.5	raw	1000	1000	884	1000	999	186	98	589	292	313	927	7
160	80	1	0.5	sig1	1000	1000	884	1000	999	186	98	589	292	313	927	7
160	80	1	0.5	bsln	999	999	884	999	999	186	98	589	292	313	927	7
160	80	1	0.5	sig2	884	884	884	884	884	186	98	584	292	313	866	7
160	80	1	0.5	big2	999	999	884	999	999	186	98	589	292	313	927	7
160	80	1	0.5	s2or	999	999	884	999	999	884	884	889	884	884	945	884
320	80	1	0.5	raw	1000	1000	884	1000	999	157	31	458	216	230	875	3
320	80	1	0.5	sig1	1000	1000	884	1000	999	157	31	458	216	230	875	3
320	80	1	0.5	bsln	999	999	884	999	999	157	31	458	216	230	875	3
320	80	1	0.5	sig2	884	884	884	884	884	157	31	458	216	230	850	3
320	80	1	0.5	big2	999	999	884	999	999	157	31	458	216	230	875	3
320	80	1	0.5	s2or	999	999	884	999	999	884	884	884	884	884	909	884
20	160	1	0.5	raw	1000	876	995	1000	999	184	666	857	658	707	991	52
20	160	1	0.5	sig1	876	876	872	876	876	87	543	734	535	584	867	3
20	160	1	0.5	bsln	876	876	872	876	876	87	543	734	535	584	867	3
20	160	1	0.5	sig2	872	872	872	872	872	87	543	733	535	584	864	3
20	160	1	0.5	big2	876	876	872	876	876	87	543	734	535	584	867	3
20	160	1	0.5	s2or	876	876	872	876	876	872	872	873	872	872	875	872
40	160	1	0.5	raw	1000	993	995	1000	1000	146	440	765	488	524	978	23
40	160	1	0.5	sig1	993	993	988	993	993	140	433	758	481	517	971	18
40	160	1	0.5	bsln	993	993	988	993	993	140	433	758	481	517	971	18
40	160	1	0.5	sig2	988	988	988	988	988	140	432	755	479	515	966	18
40	160	1	0.5	big2	993	993	988	993	993	142	433	758	481	517	971	18
40	160	1	0.5	s2or	993	993	988	993	993	988	989	991	990	990	993	988
80	160	1	0.5	raw	1000	1000	995	1000	1000	75	176	577	270	291	911	2
80	160	1	0.5	sig1	1000	1000	995	1000	1000	75	176	577	270	291	911	2
80	160	1	0.5	bsln	1000	1000	995	1000	1000	75	176	577	270	291	911	2
80	160	1	0.5	sig2	995	995	995	995	995	75	176	577	270	291	909	2
80	160	1	0.5	big2	1000	1000	995	1000	1000	75	176	577	270	291	911	2
80	160	1	0.5	s2or	1000	1000	995	1000	1000	995	995	995	995	995	997	995
160	160	1	0.5	raw	1000	1000	995	1000	1000	36	41	375	109	118	810	0
160	160	1	0.5	sig1	1000	1000	995	1000	1000	36	41	375	109	118	810	0
160	160	1	0.5	bsln	1000	1000	995	1000	1000	36	41	375	109	118	810	0
160	160	1	0.5	sig2	995	995	995	995	995	36	41	375	109	118	810	0
160	160	1	0.5	big2	1000	1000	995	1000	1000	36	41	375	109	118	810	0
160	160	1	0.5	s2or	1000	1000	995	1000	1000	995	995	995	995	995	995	995
320	160	1	0.5	raw	1000	1000	995	1000	1000	19	7	200	46	47	647	0
320	160	1	0.5	sig1	1000	1000	995	1000	1000	19	7	200	46	47	647	0
320	160	1	0.5	bsln	1000	1000	995	1000	1000	19	7	200	46	47	647	0
320	160	1	0.5	sig2	995	995	995	995	995	19	7	200	46	47	647	0
320	160	1	0.5	big2	1000	1000	995	1000	1000	19	7	200	46	47	647	0
320	160	1	0.5	s2or	1000	1000	995	1000	1000	995	995	995	995	995	995	995
20	320	1	0.5	raw	1000	876	1000	1000	999	130	686	813	658	704	992	51
20	320	1	0.5	sig1	876	876	876	876	876	39	563	690	535	581	868	2
20	320	1	0.5	bsln	876	876	876	876	876	39	563	690	535	581	868	2
20	320	1	0.5	sig2	876	876	876	876	876	39	563	690	535	581	868	2
20	320	1	0.5	big2	876	876	876	876	876	39	563	690	535	581	868	2
20	320	1	0.5	s2or	876	876	876	876	876	876	876	876	876	876	876	876
40	320	1	0.5	raw	1000	993	1000	1000	1000	84	452	701	467	496	974	16
40	320	1	0.5	sig1	993	993	993	993	993	81	445	694	460	489	967	10
40	320	1	0.5	bsln	993	993	993	993	993	81	445	694	460	489	967	10
40	320	1	0.5	sig2	993	993	993	993	993	81	445	694	460	489	967	10
40	320	1	0.5	big2	993	993	993	993	993	81	445	694	460	489	967	10
40	320	1	0.5	s2or	993	993	993	993	993	993	993	993	993	993	993	993
80	320	1	0.5	raw	1000	1000	1000	1000	1000	38	159	455	202	215	862	3
80	320	1	0.5	sig1	1000	1000	1000	1000	1000	38	159	455	202	215	862	3
80	320	1	0.5	bsln	1000	1000	1000	1000	1000	38	159	455	202	215	862	3
80	320	1	0.5	sig2	1000	1000	1000	1000	1000	38	159	455	202	215	862	3
80	320	1	0.5	big2	1000	1000	1000	1000	1000	38	159	455	202	215	862	3
80	320	1	0.5	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
160	320	1	0.5	raw	1000	1000	1000	1000	1000	7	33	211	56	60	651	0
160	320	1	0.5	sig1	1000	1000	1000	1000	1000	7	33	211	56	60	651	0
160	320	1	0.5	bsln	1000	1000	1000	1000	1000	7	33	211	56	60	651	0
160	320	1	0.5	sig2	1000	1000	1000	1000	1000	7	33	211	56	60	651	0
160	320	1	0.5	big2	1000	1000	1000	1000	1000	7	33	211	56	60	651	0
160	320	1	0.5	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
320	320	1	0.5	raw	1000	1000	1000	1000	1000	0	0	59	8	9	352	0
320	320	1	0.5	sig1	1000	1000	1000	1000	1000	0	0	59	8	9	352	0
320	320	1	0.5	bsln	1000	1000	1000	1000	1000	0	0	59	8	9	352	0
320	320	1	0.5	sig2	1000	1000	1000	1000	1000	0	0	59	8	9	352	0
320	320	1	0.5	big2	1000	1000	1000	1000	1000	0	0	59	8	9	352	0
320	320	1	0.5	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
20	20	0	0.8	raw	1000	42	696	348	507	341	324	841	584	549	987	479
20	20	0	0.8	sig1	42	42	30	19	19	19	18	25	20	20	37	12
20	20	0	0.8	bsln	19	19	16	19	19	19	18	19	19	19	19	12
20	20	0	0.8	sig2	16	16	16	16	16	16	15	16	16	16	16	12
20	20	0	0.8	big2	19	19	16	19	19	19	19	19	19	19	19	12
20	20	0	0.8	s2or	19	19	16	19	19	19	19	19	19	19	19	16
40	20	0	0.8	raw	1000	48	696	248	530	358	182	776	508	478	972	509
40	20	0	0.8	sig1	48	48	34	21	23	22	15	26	24	24	39	20
40	20	0	0.8	bsln	23	23	16	21	23	21	15	23	23	23	23	20
40	20	0	0.8	sig2	16	16	16	16	16	15	10	16	16	16	16	16
40	20	0	0.8	big2	23	23	20	21	23	22	21	23	23	23	23	20
40	20	0	0.8	s2or	23	23	16	21	23	22	21	23	23	23	23	20
80	20	0	0.8	raw	1000	44	696	151	518	327	82	683	405	378	971	510
80	20	0	0.8	sig1	44	44	30	26	25	17	6	29	18	17	42	24
80	20	0	0.8	bsln	25	25	19	25	25	17	6	23	18	17	25	24
80	20	0	0.8	sig2	19	19	19	19	19	11	0	17	12	11	19	19
80	20	0	0.8	big2	25	25	24	25	25	25	25	25	25	25	25	24
80	20	0	0.8	s2or	25	25	19	25	25	25	25	25	25	25	25	24
160	20	0	0.8	raw	1000	49	696	115	483	309	48	562	346	328	946	474
160	20	0	0.8	sig1	49	49	34	28	23	17	3	24	17	17	46	20
160	20	0	0.8	bsln	23	23	14	23	23	15	3	19	15	15	23	20
160	20	0	0.8	sig2	14	14	14	14	14	6	0	10	6	6	14	14
160	20	0	0.8	big2	23	23	20	23	23	23	23	23	23	23	23	20
160	20	0	0.8	s2or	23	23	14	23	23	23	17	23	23	23	23	20
320	20	0	0.8	raw	1000	43	696	73	492	311	28	498	335	310	938	490
320	20	0	0.8	sig1	43	43	28	26	19	12	2	18	12	12	40	19
320	20	0	0.8	bsln	19	19	10	19	19	10	2	13	10	10	19	19
320	20	0	0.8	sig2	10	10	10	10	10	1	0	4	1	1	10	10
320	20	0	0.8	big2	19	19	19	19	19	19	19	19	19	19	19	19
320	20	0	0.8	s2or	19	19	10	19	19	19	12	19	19	19	19	19
20	40	0	0.8	raw	1000	42	940	809	509	176	334	745	481	461	981	489
20	40	0	0.8	sig1	42	42	38	21	19	17	19	19	19	19	35	9
20	40	0	0.8	bsln	19	19	17	19	19	17	19	19	19	19	19	9
20	40	0	0.8	sig2	17	17	17	17	17	16	17	17	17	17	17	9
20	40	0	0.8	big2	19	19	17	19	19	18	19	19	19	19	19	9
20	40	0	0.8	s2or	19	19	17	19	19	18	19	19	19	19	19	17
40	40	0	0.8	raw	1000	48	940	669	528	157	148	599	318	304	930	521
40	40	0	0.8	sig1	48	48	44	23	22	17	17	22	20	20	31	20
40	40	0	0.8	bsln	22	22	21	22	22	17	17	22	20	20	22	20
40	40	0	0.8	sig2	21	21	21	21	21	16	16	21	19	19	21	20
40	40	0	0.8	big2	22	22	21	22	22	22	22	22	22	22	22	20
40	40	0	0.8	s2or	22	22	21	22	22	22	22	22	22	22	22	21
80	40	0	0.8	raw	1000	44	940	472	518	99	39	468	182	166	871	516
80	40	0	0.8	sig1	44	44	42	25	25	12	7	23	19	15	36	24
80	40	0	0.8	bsln	25	25	23	25	25	12	7	23	19	15	25	24
80	40	0	0.8	sig2	23	23	23	23	23	10	5	21	17	13	23	23
80	40	0	0.8	big2	25	25	24	25	25	25	25	25	25	25	25	24
80	40	0	0.8	s2or	25	25	23	25	25	25	25	25	25	25	25	24
160	40	0	0.8	raw	1000	49	940	285	483	82	11	307	120	109	802	481
160	40	0	0.8	sig1	49	49	47	23	23	7	2	16	10	9	37	23
160	40	0	0.8	bsln	23	23	21	23	23	7	2	16	10	9	22	23
160	40	0	0.8	sig2	21	21	21	21	21	5	0	14	8	7	20	21
160	40	0	0.8	big2	23	23	23	23	23	23	23	23	23	23	23	23
160	40	0	0.8	s2or	23	23	21	23	23	23	23	23	23	23	23	23
320	40	0	0.8	raw	1000	43	940	178	494	68	4	218	83	77	719	494
320	40	0	0.8	sig1	43	43	42	20	19	3	0	8	3	3	26	19
320	40	0	0.8	bsln	19	19	18	19	19	3	0	8	3	3	16	19
320	40	0	0.8	sig2	18	18	18	18	18	2	0	7	2	2	15	18
320	40	0	0.8	big2	19	19	19	19	19	19	19	19	19	19	19	19
320	40	0	0.8	s2or	19	19	18	19	19	19	18	19	19	19	19	19
20	80	0	0.8	raw	1000	42	1000	994	509	77	290	663	399	367	959	500
20	80	0	0.8	sig1	42	42	42	42	19	16	19	19	19	19	23	10
20	80	0	0.8	bsln	19	19	19	19	19	16	19	19	19	19	19	10
20	80	0	0.8	sig2	19	19	19	19	19	16	19	19	19	19	19	10
20	80	0	0.8	big2	19	19	19	19	19	17	19	19	19	19	19	10
20	80	0	0.8	s2or	19	19	19	19	19	19	19	19	19	19	19	19
40	80	0	0.8	raw	1000	48	1000	976	528	46	104	477	194	179	866	526
40	80	0	0.8	sig1	48	48	48	41	22	13	18	22	22	22	23	20
40	80	0	0.8	bsln	22	22	22	22	22	13	18	22	22	22	22	20
40	80	0	0.8	sig2	22	22	22	22	22	13	18	22	22	22	22	20
40	80	0	0.8	big2	22	22	22	22	22	22	22	22	22	22	22	20
40	80	0	0.8	s2or	22	22	22	22	22	22	22	22	22	22	22	22
80	80	0	0.8	raw	1000	44	1000	936	518	13	10	249	64	58	670	518
80	80	0	0.8	sig1	44	44	44	30	25	6	4	23	16	14	27	25
80	80	0	0.8	bsln	25	25	25	25	25	6	4	23	16	14	25	25
80	80	0	0.8	sig2	25	25	25	25	25	6	4	23	16	14	25	25
80	80	0	0.8	big2	25	25	25	25	25	25	25	25	25	25	25	25
80	80	0	0.8	s2or	25	25	25	25	25	25	25	25	25	25	25	25
160	80	0	0.8	raw	1000	49	1000	785	483	3	2	93	9	8	464	483
160	80	0	0.8	sig1	49	49	49	23	23	1	1	11	1	1	23	23
160	80	0	0.8	bsln	23	23	23	23	23	1	1	11	1	1	22	23
160	80	0	0.8	sig2	23	23	23	23	23	1	1	11	1	1	22	23
160	80	0	0.8	big2	23	23	23	23	23	23	23	23	23	23	23	23
160	80	0	0.8	s2or	23	23	23	23	23	23	23	23	23	23	23	23
320	80	0	0.8	raw	1000	43	1000	529	494	3	0	31	6	5	302	494
320	80	0	0.8	sig1	43	43	43	19	19	0	0	2	1	1	13	19
320	80	0	0.8	bsln	19	19	19	19	19	0	0	2	1	1	13	19
320	80	0	0.8	sig2	19	19	19	19	19	0	0	2	1	1	13	19
320	80	0	0.8	big2	19	19	19	19	19	19	19	19	19	19	19	19
320	80	0	0.8	s2or	19	19	19	19	19	19	19	19	19	19	19	19
20	160	0	0.8	raw	1000	42	1000	1000	509	39	293	565	359	335	945	499
20	160	0	0.8	sig1	42	42	42	42	19	13	19	19	19	19	19	9
20	160	0	0.8	bsln	19	19	19	19	19	13	19	19	19	19	19	9
20	160	0	0.8	sig2	19	19	19	19	19	13	19	19	19	19	19	9
20	160	0	0.8	big2	19	19	19	19	19	16	19	19	19	19	19	9
20	160	0	0.8	s2or	19	19	19	19	19	19	19	19	19	19	19	19
40	160	0	0.8	raw	1000	48	1000	1000	528	12	75	323	127	118	809	526
40	160	0	0.8	sig1	48	48	48	48	22	11	20	22	22	21	22	20
40	160	0	0.8	bsln	22	22	22	22	22	11	20	22	22	21	22	20
40	160	0	0.8	sig2	22	22	22	22	22	11	20	22	22	21	22	20
40	160	0	0.8	big2	22	22	22	22	22	22	22	22	22	22	22	20
40	160	0	0.8	s2or	22	22	22	22	22	22	22	22	22	22	22	22
80	160	0	0.8	raw	1000	44	1000	1000	518	1	6	75	20	17	462	518
80	160	0	0.8	sig1	44	44	44	44	25	0	4	20	10	10	25	25
80	160	0	0.8	bsln	25	25	25	25	25	0	4	20	10	10	25	25
80	160	0	0.8	sig2	25	25	25	25	25	0	4	20	10	10	25	25
80	160	0	0.8	big2	25	25	25	25	25	25	25	25	25	25	25	25
80	160	0	0.8	s2or	25	25	25	25	25	25	25	25	25	25	25	25
160	160	0	0.8	raw	1000	49	1000	1000	483	0	0	12	0	0	150	483
160	160	0	0.8	sig1	49	49	49	49	23	0	0	4	0	0	18	23
160	160	0	0.8	bsln	23	23	23	23	23	0	0	4	0	0	18	23
160	160	0	0.8	sig2	23	23	23	23	23	0	0	4	0	0	18	23
160	160	0	0.8	big2	23	23	23	23	23	23	23	23	23	23	23	23
160	160	0	0.8	s2or	23	23	23	23	23	23	23	23	23	23	23	23
320	160	0	0.8	raw	1000	43	1000	980	494	0	0	1	0	0	33	494
320	160	0	0.8	sig1	43	43	43	34	19	0	0	0	0	0	5	19
320	160	0	0.8	bsln	19	19	19	19	19	0	0	0	0	0	5	19
320	160	0	0.8	sig2	19	19	19	19	19	0	0	0	0	0	5	19
320	160	0	0.8	big2	19	19	19	19	19	19	19	19	19	19	19	19
320	160	0	0.8	s2or	19	19	19	19	19	19	19	19	19	19	19	19
20	320	0	0.8	raw	1000	42	1000	1000	509	18	281	480	323	299	941	502
20	320	0	0.8	sig1	42	42	42	42	19	15	19	19	19	19	19	12
20	320	0	0.8	bsln	19	19	19	19	19	15	19	19	19	19	19	12
20	320	0	0.8	sig2	19	19	19	19	19	15	19	19	19	19	19	12
20	320	0	0.8	big2	19	19	19	19	19	17	19	19	19	19	19	12
20	320	0	0.8	s2or	19	19	19	19	19	19	19	19	19	19	19	19
40	320	0	0.8	raw	1000	48	1000	1000	528	6	66	223	93	81	739	527
40	320	0	0.8	sig1	48	48	48	48	22	6	22	22	22	22	22	21
40	320	0	0.8	bsln	22	22	22	22	22	6	22	22	22	22	22	21
40	320	0	0.8	sig2	22	22	22	22	22	6	22	22	22	22	22	21
40	320	0	0.8	big2	22	22	22	22	22	22	22	22	22	22	22	21
40	320	0	0.8	s2or	22	22	22	22	22	22	22	22	22	22	22	22
80	320	0	0.8	raw	1000	44	1000	1000	518	0	4	28	8	7	295	518
80	320	0	0.8	sig1	44	44	44	44	25	0	3	14	6	5	25	25
80	320	0	0.8	bsln	25	25	25	25	25	0	3	14	6	5	25	25
80	320	0	0.8	sig2	25	25	25	25	25	0	3	14	6	5	25	25
80	320	0	0.8	big2	25	25	25	25	25	25	25	25	25	25	25	25
